evaluations raw_y x0 x1
1 44.6664150420 0.488135 2.151894
2 35.4162778260 1.027634 0.448832
3 28.7446671922 -0.763452 1.458941
4 57.0714920709 -0.624128 3.917730
5 75.8216836519 4.636628 -1.165585
6 56.5613514335 2.917250 0.288949
7 72.0363796078 0.680446 4.255966
8 1.6864725159 -4.289639 -4.128707
9 39.4550455438 -4.797816 3.326198
10 88.0569393388 2.781568 3.700121
11 110.0197443140 4.786183 2.991586
12 44.7834340869 -0.385206 2.805292
13 18.4073401726 -3.817256 1.399210
14 53.9430569287 -3.566467 4.446689
15 21.0981754621 0.218483 -0.853381
16 34.1115254246 -2.354444 2.742337
17 24.7496934107 -0.438497 0.684339
18 17.3733473290 -4.812102 1.176355
19 41.6754355883 1.120957 1.169340
20 91.6578505914 4.437481 1.818203
21 11.3282903815 -1.404921 -0.629680
22 36.7843304087 1.976312 -4.397745
23 52.1114779496 1.667667 1.706379
24 1.6774090069 -2.896174 -3.710737
25 6.5467893915 -1.845716 -1.362892
26 26.3454488788 0.701968 -0.613985
27 78.3122063809 4.883738 -3.979552
28 1.2210168308 -2.911232 -3.386905
29 29.6584848699 1.531083 -2.467084
30 12.7963318854 -0.336892 -2.555744
31 1.2499689283 -3.410304 -3.896249
32 30.3597719267 1.563296 -3.618170
33 3.2358673672 -3.034176 -1.312748
34 51.8247689734 3.209932 -4.028987
35 54.2864056924 3.379449 -4.039016
36 81.6879518489 4.764595 -0.313488
37 90.6143248718 4.767611 1.048455
38 42.5277004966 2.392636 -4.608122
39 3.8044975507 -2.171930 -3.798034
40 4.3095427537 -2.038598 -3.812723
41 8.4522581472 -1.820168 -0.857370
42 23.3971071592 -4.358525 1.924721
43 21.1301370602 0.666015 -2.346105
44 18.4335300779 0.232481 -4.060595
45 73.2963952191 0.759465 4.292962
46 25.1781240831 -1.814310 1.674104
47 25.5864208088 -3.682021 2.163272
48 3.2900259093 -2.105939 -3.168086
49 26.3336777628 0.865129 -4.798925
50 55.9189784183 3.289400 -4.953045
51 32.5720606906 1.778165 -2.299920
52 0.7680118256 -3.182992 -2.384235
53 4.9062685154 -3.138673 -4.971045
54 8.9329047104 -1.152902 -4.071562
55 4.1217894650 -5.000000 -4.595764
56 14.0275395161 -1.426776 -0.076397
57 12.0997296363 -0.507630 -3.666549
58 5.6639347200 -5.000000 -5.000000
59 12.6641515034 -1.032438 -5.000000
60 40.5989780692 -0.393941 2.431042
61 8.9927807043 -1.432103 -1.184481
62 5.6639347200 -5.000000 -5.000000
63 18.7678630392 -5.000000 1.299390
64 62.6246169866 -3.293251 5.000000
65 0.3031500283 -3.351179 -2.951218
66 9.0307409335 -1.758230 -5.000000
67 79.3014220280 5.000000 -2.544135
68 46.0874553822 2.435513 -0.447246
